"image","xmin","ymin","xmax","ymax","label"
"Drone_001.mp4#t=688.533333",1958.3735354927637,601.1305147058823,2225.6650585802895,1043.1893382352941,"people"
"Drone_001.mp4#t=688.6",1953.080634045486,579.9540441176471,2220.372157133012,1051.1305147058824,"people"
"Drone_001.mp4#t=688.666667",1961.0199862164027,579.9540441176471,2225.6650585802895,1067.0128676470588,"people"
"Drone_001.mp4#t=688.733333",1958.3735354927637,587.8952205882352,2207.1399035148174,1090.8363970588234,"people"
"Drone_001.mp4#t=688.8",1947.7877325982083,577.3069852941177,2215.079255685734,1096.1305147058824,"people"
"Drone_001.mp4#t=688.866667",1945.1412818745694,601.1305147058823,2212.4328049620954,1106.71875,"people"
"Drone_001.mp4#t=688.933333",1947.7877325982083,619.6599264705882,2217.725706409373,1125.2481617647059,"people"
"Drone_001.mp4#t=689",1947.7877325982083,646.1305147058823,2215.079255685734,1143.7775735294117,"people"
"Drone_001.mp4#t=689.066667",1947.7877325982083,667.3069852941177,2215.079255685734,1183.483455882353,"people"
"Drone_001.mp4#t=689.133333",1934.555478980014,696.4246323529411,2215.079255685734,1183.483455882353,"people"
"Drone_001.mp4#t=689.2",1926.6161268090973,704.3658088235294,2223.0186078566508,1225.8363970588234,"people"
"Drone_001.mp4#t=689.266667",1934.555478980014,733.4834558823529,2220.372157133012,1257.6011029411766,"people"
"Drone_001.mp4#t=689.333333",1921.3232253618196,736.1305147058823,2225.6650585802895,1276.1305147058824,"people"
"Drone_001.mp4#t=689.4",1923.9696760854583,725.5422794117646,2223.0186078566508,1297.3069852941176,"people"
"Drone_001.mp4#t=689.466667",1929.2625775327363,717.6011029411765,2223.0186078566508,1302.6011029411766,"people"
"Drone_001.mp4#t=689.533333",1929.2625775327365,717.3529411764706,2209.7863542384566,1347.6011029411766,"people"
"Drone_001.mp4#t=689.6",1918.6767746381806,714.9540441176471,2215.079255685734,1360.8363970588234,"people"
"Drone_001.mp4#t=689.666667",1923.9696760854583,733.4834558823529,2223.0186078566508,1400.5422794117646,"people"
"Drone_001.mp4#t=689.733333",1908.0909717436252,773.1893382352941,2233.604410751206,1434.954044117647,"people"
"Drone_001.mp4#t=689.8",1905.4445210199863,815.5422794117646,2241.543762922123,1464.0716911764705,"people"
"Drone_001.mp4#t=689.866667",1913.383873190903,862.9411764705881,2228.3115093039287,1501.1305147058818,"people"
"Drone_001.mp4#t=689.933333",1910.737422467264,953.1893382352941,2225.6650585802895,1543.483455882353,"people"
"Drone_001.mp4#t=690",1892.212267401792,1006.1305147058823,2238.8973121984836,1585.8363970588234,"people"
"Drone_001.mp4#t=690.066667",1900.1516195727086,1085.5422794117646,2244.1902136457616,1633.4834558823527,"people"
"Drone_001.mp4#t=690.133333",1881.6264645072365,1157.0128676470588,2241.543762922123,1673.1893382352941,"people"
"Drone_001.mp4#t=690.2",1884.2729152308755,1236.4246323529412,2241.543762922123,1712.8952205882354,"people"
"Drone_001.mp4#t=690.266667",1878.9800137835975,1297.3069852941176,2241.543762922123,1760.5422794117646,"people"
"Drone_001.mp4#t=690.333333",1884.2729152308755,1352.8952205882354,2246.8366643694008,1818.7775735294117,"people"
"Drone_001.mp4#t=690.4",1871.040661612681,1395.2481617647059,2246.8366643694008,1855.8363970588234,"people"
"Drone_001.mp4#t=690.466667",1863.1013094417644,1421.71875,2246.8366643694008,1892.8952205882354,"people"
"Drone_001.mp4#t=690.533333",1873.6871123363198,1429.6599264705883,2249.4831150930395,1932.6011029411766,"people"
"Drone_001.mp4#t=690.6",1863.1013094417644,1403.1893382352941,2257.422467263956,1959.0716911764707,"people"
"Drone_001.mp4#t=690.666667",1855.1619572708478,1405.8363970588234,2246.8366643694008,1993.4834558823527,"people"
"Drone_001.mp4#t=690.733333",1841.9297036526534,1389.954044117647,2260.068917987595,2006.71875,"people"
"Drone_001.mp4#t=690.8",1852.515506547209,1427.0128676470588,2257.422467263956,2019.9540441176468,"people"
"Drone_001.mp4#t=690.866667",1863.1013094417644,1466.71875,2236.250861474845,2014.6599264705883,"people"
"Drone_001.mp4#t=690.933333",1841.9297036526534,1501.1305147058822,2244.1902136457616,2027.8952205882351,"people"
"Drone_001.mp4#t=691",1860.4548587181255,1517.0128676470588,2244.1902136457616,2033.1893382352941,"people"
"Drone_001.mp4#t=691.066667",1833.9903514817368,1543.483455882353,2249.4831150930395,2030.5422794117646,"people"
"Drone_001.mp4#t=691.133333",1841.9297036526534,1546.1305147058822,2230.9579600275674,2019.9540441176468,"people"
"Drone_001.mp4#t=691.2",1828.697450034459,1490.5422794117646,2228.3115093039282,2022.6011029411764,"people"
"Drone_001.mp4#t=691.266667",1810.172294968987,1469.3658088235293,2233.604410751206,2025.2481617647059,"people"
"Drone_001.mp4#t=691.333333",1826.0509993108203,1392.6011029411764,2225.6650585802895,2035.8363970588234,"people"
"Drone_001.mp4#t=691.4",1815.4651964162647,1337.0128676470588,2230.9579600275674,2041.1305147058824,"people"
"Drone_001.mp4#t=691.466667",1823.4045485871814,1281.4246323529412,2241.543762922123,2067.6011029411766,"people"
"Drone_001.mp4#t=691.533333",1818.1116471399037,1254.954044117647,2233.604410751206,2057.0128676470586,"people"
"Drone_001.mp4#t=691.6",1812.818745692626,1236.4246323529412,2252.129565816678,2072.895220588235,"people"
"Drone_001.mp4#t=691.666667",1828.697450034459,1209.954044117647,2233.604410751206,2059.6599264705883,"people"
"Drone_001.mp4#t=691.733333",1820.7580978635424,1217.8952205882354,2220.3721571330116,2059.6599264705883,"people"
"Drone_001.mp4#t=691.8",1794.293590627154,1239.0716911764705,2238.897312198484,2064.954044117647,"people"
"Drone_001.mp4#t=691.866667",1804.8793935217093,1273.483455882353,2244.1902136457616,2072.895220588235,"people"
"Drone_001.mp4#t=691.933333",1802.2329427980703,1294.6599264705883,2246.8366643694003,2070.248161764706,"people"
"Drone_001.mp4#t=692",1818.1116471399037,1329.0716911764705,2233.604410751206,2067.6011029411766,"people"
"Drone_001.mp4#t=692.066667",1815.4651964162647,1347.6011029411764,2244.1902136457616,2086.130514705882,"people"
"Drone_001.mp4#t=692.133333",1810.172294968987,1376.71875,2233.604410751206,2062.3069852941176,"people"
"Drone_001.mp4#t=692.2",1820.7580978635424,1400.5422794117646,2268.0082701585116,2102.0128676470586,"people"
"Drone_001.mp4#t=692.266667",1796.9400413507926,1424.3658088235293,2241.543762922123,2070.248161764706,"people"
"Drone_001.mp4#t=692.333333",1833.9903514817368,1413.7775735294117,2223.0186078566508,2075.542279411765,"people"
"Drone_001.mp4#t=692.4",1791.647139903515,1437.6011029411764,2246.8366643694008,2064.954044117647,"people"
"Drone_001.mp4#t=692.466667",1841.9297036526534,1403.1893382352941,2233.604410751206,2019.954044117647,"people"
"Drone_001.mp4#t=692.533333",1818.1116471399037,1368.7775735294117,2236.250861474845,2009.3658088235293,"people"
"Drone_001.mp4#t=692.6",1823.4045485871814,1299.954044117647,2236.250861474845,1969.6599264705883,"people"
"Drone_001.mp4#t=692.666667",1826.0509993108203,1249.6599264705883,2246.8366643694008,1945.8363970588234,"people"
"Drone_001.mp4#t=692.733333",1831.343900758098,1204.6599264705883,2236.250861474845,1908.7775735294117,"people"
"Drone_001.mp4#t=692.8",1828.697450034459,1172.8952205882354,2230.9579600275674,1866.4246323529412,"people"
"Drone_001.mp4#t=692.866667",1844.5761543762924,1157.0128676470588,2217.725706409373,1826.71875,"people"
"Drone_001.mp4#t=692.933333",1839.2832529290147,1138.483455882353,2225.6650585802895,1805.5422794117646,"people"
"Drone_001.mp4#t=693",1826.0509993108203,1098.7775735294117,2236.250861474845,1768.4834558823527,"people"
"Drone_001.mp4#t=693.066667",1841.9297036526534,1106.71875,2230.9579600275674,1747.3069852941176,"people"
"Drone_001.mp4#t=693.133333",1831.343900758098,1080.2481617647059,2225.6650585802895,1686.424632352941,"people"
"Drone_001.mp4#t=693.2",1833.9903514817368,1029.954044117647,2225.6650585802895,1646.71875,"people"
"Drone_001.mp4#t=693.266667",1833.9903514817368,974.3658088235294,2225.6650585802895,1612.3069852941176,"people"
"Drone_001.mp4#t=693.333333",1839.2832529290147,910.8363970588235,2223.0186078566508,1591.1305147058824,"people"
"Drone_001.mp4#t=693.4",1823.4045485871814,839.3658088235294,2238.897312198484,1559.3658088235293,"people"
"Drone_001.mp4#t=693.466667",1841.9297036526534,775.8363970588235,2217.725706409373,1527.6011029411766,"people"
"Drone_001.mp4#t=693.533333",1833.9903514817368,699.0716911764706,2225.6650585802895,1498.483455882353,"people"
"Drone_001.mp4#t=693.6",1836.6368022053757,667.3069852941177,2228.3115093039287,1469.3658088235293,"people"
"Drone_001.mp4#t=693.666667",1839.2832529290147,638.1893382352941,2217.725706409373,1405.8363970588234,"people"
"Drone_001.mp4#t=693.733333",1818.1116471399037,630.2481617647059,2220.372157133012,1382.0128676470588,"people"
"Drone_001.mp4#t=693.8",1823.4045485871814,632.8952205882352,2225.6650585802895,1352.8952205882351,"people"
"Drone_001.mp4#t=693.866667",1828.697450034459,640.8363970588235,2223.0186078566508,1334.3658088235293,"people"
"Drone_001.mp4#t=693.933333",1828.697450034459,659.3658088235294,2228.3115093039282,1299.954044117647,"people"
"Drone_001.mp4#t=694",1841.9297036526534,677.8952205882352,2236.250861474845,1262.8952205882351,"people"
"Drone_001.mp4#t=694.066667",1823.4045485871814,712.3069852941177,2220.372157133012,1252.3069852941176,"people"
"Drone_001.mp4#t=694.133333",1810.172294968987,701.71875,2215.079255685734,1249.6599264705883,"people"
"Drone_001.mp4#t=694.2",1841.9297036526534,712.3069852941177,2220.3721571330116,1247.012867647059,"people"
"Drone_001.mp4#t=694.266667",1844.5761543762924,759.9540441176471,2212.4328049620954,1233.7775735294117,"people"
"Drone_001.mp4#t=694.333333",1818.1116471399037,752.0128676470588,2230.9579600275674,1223.1893382352941,"people"
"Drone_001.mp4#t=694.4",1847.2226050999311,720.2481617647059,2212.4328049620954,1223.1893382352941,"people"
"Drone_001.mp4#t=694.466667",1841.9297036526534,701.71875,2220.3721571330116,1225.8363970588234,"people"
"Drone_001.mp4#t=694.533333",1826.0509993108203,677.8952205882352,2233.604410751206,1233.7775735294117,"people"
"Drone_001.mp4#t=694.6",1844.5761543762924,659.3658088235294,2217.725706409373,1228.483455882353,"people"
"Drone_001.mp4#t=694.666667",1826.0509993108203,656.71875,2223.0186078566508,1223.1893382352941,"people"
"Drone_001.mp4#t=694.733333",1836.6368022053757,662.0128676470588,2230.9579600275674,1228.483455882353,"people"
"Drone_001.mp4#t=694.8",1836.6368022053757,691.1305147058823,2217.725706409373,1225.8363970588234,"people"
"Drone_001.mp4#t=694.866667",1831.343900758098,701.71875,2244.1902136457616,1223.1893382352941,"people"
"Drone_001.mp4#t=694.933333",1823.4045485871814,744.0716911764706,2230.9579600275674,1223.1893382352941,"people"
"Drone_001.mp4#t=695",1852.515506547209,746.71875,2212.4328049620954,1209.954044117647,"people"
"Drone_001.mp4#t=695.066667",1857.8084079944867,725.5422794117646,2217.725706409373,1217.8952205882351,"people"
"Drone_001.mp4#t=695.133333",1844.5761543762924,677.8952205882352,2233.604410751206,1217.8952205882351,"people"
"Drone_001.mp4#t=695.2",1852.515506547209,617.0128676470588,2236.2508614748454,1202.0128676470588,"people"
"Drone_001.mp4#t=695.266667",1841.9297036526534,564.0716911764706,2228.3115093039282,1225.8363970588234,"people"
"Drone_001.mp4#t=695.333333",1863.1013094417644,516.4246323529412,2233.604410751206,1212.6011029411766,"people"
"Drone_001.mp4#t=695.4",1860.4548587181255,460.83639705882354,2233.604410751206,1228.483455882353,"people"
"Drone_001.mp4#t=695.466667",1831.343900758098,434.3658088235294,2257.422467263956,1217.8952205882351,"people"
"Drone_001.mp4#t=695.533333",1857.8084079944867,413.1893382352941,2228.3115093039287,1217.8952205882351,"people"
"Drone_001.mp4#t=695.6",1868.3942108890421,426.42463235294116,2225.6650585802895,1209.954044117647,"people"
"Drone_001.mp4#t=695.666667",1844.5761543762924,439.65992647058823,2241.543762922123,1220.5422794117646,"people"
"Drone_001.mp4#t=695.733333",1852.515506547209,489.9540441176471,2238.897312198484,1212.6011029411766,"people"
"Drone_001.mp4#t=695.8",1860.4548587181255,503.1893382352941,2249.4831150930395,1231.1305147058822,"people"
"Drone_001.mp4#t=695.866667",1852.515506547209,527.0128676470588,2238.897312198484,1217.8952205882351,"people"
"Drone_001.mp4#t=695.933333",1860.4548587181255,548.1893382352941,2230.9579600275674,1233.7775735294117,"people"
"Drone_001.mp4#t=696",1865.7477601654032,564.0716911764706,2244.1902136457616,1215.2481617647059,"people"
"Drone_001.mp4#t=696.066667",1852.515506547209,611.71875,2225.66505858029,1204.6599264705883,"people"
"Drone_001.mp4#t=696.133333",1857.8084079944867,609.0716911764706,2236.250861474845,1223.1893382352941,"people"
"Drone_001.mp4#t=696.2",1863.1013094417644,643.4834558823529,2233.604410751206,1217.8952205882351,"people"
"Drone_001.mp4#t=696.266667",1852.515506547209,662.0128676470588,2244.190213645762,1212.6011029411766,"people"
"Drone_001.mp4#t=696.333333",1863.1013094417644,640.8363970588235,2236.250861474845,1220.5422794117646,"people"
"Drone_001.mp4#t=696.4",1873.6871123363198,630.2481617647059,2236.250861474845,1212.6011029411766,"people"
"Drone_001.mp4#t=696.466667",1857.8084079944867,622.3069852941177,2238.897312198484,1217.8952205882354,"people"
"Drone_001.mp4#t=696.533333",1841.9297036526534,603.7775735294117,2254.776016540317,1223.1893382352941,"people"
"Drone_001.mp4#t=696.6",1876.3335630599588,579.9540441176471,2246.8366643694008,1209.954044117647,"people"
"Drone_001.mp4#t=696.666667",1841.9297036526534,593.1893382352941,2257.422467263956,1244.3658088235293,"people"
"Drone_001.mp4#t=696.733333",1855.1619572708478,611.71875,2257.422467263956,1241.71875,"people"
"Drone_001.mp4#t=696.8",1847.2226050999311,627.6011029411765,2236.250861474845,1209.954044117647,"people"
"Drone_001.mp4#t=696.866667",1863.1013094417644,662.0128676470588,2233.604410751206,1228.483455882353,"people"
"Drone_001.mp4#t=696.933333",1865.7477601654032,646.1305147058823,2230.9579600275674,1199.3658088235293,"people"
"Drone_001.mp4#t=697",1863.1013094417644,651.4246323529411,2230.9579600275674,1228.4834558823527,"people"
"Drone_001.mp4#t=697.066667",1852.515506547209,640.8363970588235,2238.897312198484,1225.8363970588234,"people"
"Drone_001.mp4#t=697.133333",1863.1013094417644,595.8363970588235,2238.897312198484,1225.8363970588234,"people"
"Drone_001.mp4#t=697.2",1878.9800137835975,564.0716911764706,2230.9579600275674,1236.4246323529412,"people"
"Drone_001.mp4#t=697.266667",1847.2226050999311,519.0716911764706,2241.543762922123,1217.8952205882351,"people"
"Drone_001.mp4#t=697.333333",1852.515506547209,455.5422794117647,2249.4831150930395,1225.8363970588234,"people"
"Drone_001.mp4#t=697.4",1871.040661612681,452.8952205882353,2228.3115093039287,1220.5422794117646,"people"
"Drone_001.mp4#t=697.466667",1860.4548587181255,450.24816176470586,2257.422467263956,1257.6011029411766,"people"
"Drone_001.mp4#t=697.533333",1857.8084079944867,434.3658088235294,2238.897312198484,1225.8363970588234,"people"
"Drone_001.mp4#t=697.6",1849.86905582357,442.3069852941176,2246.8366643694008,1233.7775735294117,"people"
"Drone_001.mp4#t=697.666667",1873.6871123363198,455.5422794117647,2233.604410751206,1220.5422794117646,"people"
"Drone_001.mp4#t=697.733333",1871.040661612681,521.71875,2238.897312198484,1228.483455882353,"people"
"Drone_001.mp4#t=697.8",1849.86905582357,561.4246323529412,2246.8366643694008,1223.1893382352941,"people"
"Drone_001.mp4#t=697.866667",1852.515506547209,603.7775735294117,2257.422467263956,1231.1305147058824,"people"
"Drone_001.mp4#t=697.933333",1831.343900758098,659.3658088235294,2254.776016540317,1233.7775735294117,"people"
"Drone_001.mp4#t=698",1855.1619572708478,704.3658088235294,2249.4831150930395,1228.483455882353,"people"
"Drone_001.mp4#t=698.066667",1855.1619572708478,730.8363970588235,2238.897312198484,1228.483455882353,"people"
"Drone_001.mp4#t=698.133333",1860.4548587181255,754.6599264705882,2233.604410751206,1225.8363970588234,"people"
"Drone_001.mp4#t=698.2",1839.2832529290147,770.5422794117646,2236.2508614748454,1215.2481617647059,"people"
"Drone_001.mp4#t=698.266667",1868.3942108890421,752.0128676470588,2238.897312198484,1223.1893382352941,"people"
"Drone_001.mp4#t=698.333333",1857.8084079944867,701.71875,2257.422467263956,1223.1893382352941,"people"
"Drone_001.mp4#t=698.4",1844.5761543762924,664.6599264705882,2262.715368711234,1228.4834558823527,"people"
"Drone_001.mp4#t=698.466667",1865.7477601654032,672.6011029411765,2249.4831150930395,1212.6011029411766,"people"
"Drone_001.mp4#t=698.533333",1863.1013094417644,667.3069852941177,2254.776016540317,1233.7775735294117,"people"
"Drone_001.mp4#t=698.6",1876.3335630599588,667.3069852941177,2254.776016540317,1220.5422794117649,"people"
"Drone_001.mp4#t=698.666667",1871.040661612681,685.8363970588235,2244.190213645762,1217.8952205882351,"people"
"Drone_001.mp4#t=698.733333",1863.1013094417644,709.6599264705882,2238.897312198484,1223.1893382352941,"people"
"Drone_001.mp4#t=698.8",1878.9800137835975,717.6011029411765,2246.8366643694003,1231.1305147058824,"people"
"Drone_001.mp4#t=698.866667",1871.040661612681,754.6599264705882,2244.190213645762,1228.483455882353,"people"
"Drone_001.mp4#t=698.933333",1855.1619572708478,701.71875,2246.8366643694008,1247.0128676470588,"people"
"Drone_001.mp4#t=699",1868.3942108890421,709.6599264705882,2236.250861474845,1231.1305147058824,"people"
"Drone_001.mp4#t=699.066667",1865.7477601654032,656.71875,2238.8973121984836,1231.1305147058824,"people"
"Drone_001.mp4#t=699.133333",1852.515506547209,603.7775735294117,2246.8366643694008,1220.5422794117646,"people"
"Drone_001.mp4#t=699.2",1865.7477601654032,532.3069852941177,2244.1902136457616,1220.5422794117649,"people"
"Drone_001.mp4#t=699.266667",1868.3942108890421,503.1893382352941,2244.1902136457616,1228.483455882353,"people"
"Drone_001.mp4#t=699.333333",1871.040661612681,447.60110294117646,2238.897312198484,1202.0128676470588,"people"
"Drone_001.mp4#t=699.4",1855.1619572708478,415.83639705882354,2254.776016540317,1223.1893382352941,"people"
"Drone_001.mp4#t=699.466667",1873.6871123363198,413.1893382352941,2238.897312198484,1231.1305147058822,"people"
"Drone_001.mp4#t=699.533333",1860.4548587181255,426.42463235294116,2260.068917987595,1228.483455882353,"people"
"Drone_001.mp4#t=699.6",1865.7477601654032,458.1893382352941,2241.543762922123,1233.7775735294117,"people"
"Drone_001.mp4#t=699.666667",1865.7477601654032,476.71875,2249.4831150930395,1239.0716911764707,"people"
"Drone_001.mp4#t=699.733333",1841.9297036526534,497.6470588235294,2260.068917987595,1233.7775735294117,"people"
"Drone_001.mp4#t=699.8",1868.3942108890421,542.8952205882352,2252.129565816678,1220.5422794117646,"people"
"Drone_001.mp4#t=699.866667",1849.86905582357,558.7775735294117,2236.250861474845,1239.0716911764705,"people"
"Drone_001.mp4#t=699.933333",1865.7477601654032,577.3069852941177,2238.8973121984836,1239.0716911764707,"people"
"Drone_001.mp4#t=700",1849.86905582357,624.9540441176471,2241.543762922123,1217.8952205882351,"people"
"Drone_001.mp4#t=700.066667",1860.4548587181255,627.6011029411765,2241.543762922123,1249.6599264705883,"people"
"Drone_001.mp4#t=700.133333",1849.86905582357,654.0716911764706,2244.1902136457616,1233.7775735294117,"people"
"Drone_001.mp4#t=700.2",1855.1619572708478,667.3069852941177,2244.1902136457616,1228.483455882353,"people"
"Drone_001.mp4#t=700.266667",1852.515506547209,672.6011029411765,2246.8366643694008,1239.0716911764707,"people"
"Drone_001.mp4#t=700.333333",1839.2832529290147,648.7775735294117,2244.190213645762,1225.8363970588234,"people"
"Drone_001.mp4#t=700.4",1847.2226050999311,632.8952205882352,2244.1902136457616,1244.3658088235293,"people"
"Drone_001.mp4#t=700.466667",1844.5761543762924,611.71875,2252.129565816678,1241.71875,"people"
"Drone_001.mp4#t=700.533333",1849.86905582357,585.2481617647059,2241.543762922123,1233.7775735294117,"people"
"Drone_001.mp4#t=700.6",1849.86905582357,579.9540441176471,2236.250861474845,1220.5422794117649,"people"
"Drone_001.mp4#t=700.666667",1852.515506547209,593.1893382352941,2238.897312198484,1215.2481617647059,"people"
"Drone_001.mp4#t=700.733333",1847.2226050999311,622.3069852941177,2236.2508614748454,1244.3658088235293,"people"
"Drone_001.mp4#t=700.8",1852.515506547209,632.8952205882352,2244.190213645762,1249.6599264705883,"people"
"Drone_001.mp4#t=700.866667",1855.1619572708478,648.7775735294117,2238.897312198484,1231.1305147058824,"people"
"Drone_001.mp4#t=700.933333",1852.515506547209,669.9540441176471,2246.8366643694008,1220.5422794117649,"people"
"Drone_001.mp4#t=701",1847.2226050999311,638.1893382352941,2244.1902136457616,1236.4246323529412,"people"
"Drone_001.mp4#t=701.066667",1865.7477601654032,598.4834558823529,2241.543762922123,1236.424632352941,"people"
"Drone_001.mp4#t=701.133333",1849.86905582357,572.0128676470588,2238.897312198484,1231.1305147058824,"people"
"Drone_001.mp4#t=701.2",1852.515506547209,545.5422794117646,2252.129565816678,1236.424632352941,"people"
"Drone_001.mp4#t=701.266667",1863.1013094417644,487.3069852941176,2238.897312198484,1239.0716911764705,"people"
"Drone_001.mp4#t=701.333333",1860.4548587181255,452.8952205882353,2241.543762922123,1223.1893382352941,"people"
"Drone_001.mp4#t=701.4",1855.1619572708478,426.42463235294116,2257.422467263956,1241.71875,"people"
"Drone_001.mp4#t=701.466667",1852.515506547209,415.83639705882354,2249.4831150930395,1212.6011029411766,"people"
"Drone_001.mp4#t=701.533333",1860.4548587181255,447.60110294117646,2236.250861474845,1236.424632352941,"people"
"Drone_001.mp4#t=701.6",1857.8084079944867,479.3658088235294,2252.129565816678,1223.1893382352941,"people"
"Drone_001.mp4#t=701.666667",1857.8084079944867,542.8952205882352,2249.4831150930395,1233.7775735294117,"people"
"Drone_001.mp4#t=701.733333",1847.2226050999311,593.1893382352941,2238.8973121984836,1223.1893382352941,"people"
"Drone_001.mp4#t=701.8",1847.2226050999311,638.1893382352941,2254.776016540317,1212.6011029411766,"people"
"Drone_001.mp4#t=701.866667",1852.515506547209,683.1893382352941,2257.422467263956,1228.483455882353,"people"
